run	bioproject	biosample	continent	acidic_soil_type	ecosystem	location	latitude	longitude	pH	pH_status	selection_reason	project_dedup_group	site_dedup_group	selection_rank	coordinate_status	metadata_quality_flag	include_in_global_balanced_pilot	source_type	soil_only	acidic_soil	soil_source_evidence
ERR6747339	PRJEB33611	SAMEA9956531	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956531		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747338	PRJEB33611	SAMEA9956530	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956530		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747337	PRJEB33611	SAMEA9956529	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956529		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747336	PRJEB33611	SAMEA9956528	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956528		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747335	PRJEB33611	SAMEA9956527	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956527		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747334	PRJEB33611	SAMEA9956526	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956526		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747333	PRJEB33611	SAMEA9956525	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956525		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747332	PRJEB33611	SAMEA9956524	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956524		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747331	PRJEB33611	SAMEA9956523	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956523		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747330	PRJEB33611	SAMEA9956522	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956522		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747329	PRJEB33611	SAMEA9956521	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956521		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747328	PRJEB33611	SAMEA9956520	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956520		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747327	PRJEB33611	SAMEA9956519	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956519		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747326	PRJEB33611	SAMEA9956518	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956518		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747325	PRJEB33611	SAMEA9956517	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956517		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747324	PRJEB33611	SAMEA9956516	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956516		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747323	PRJEB33611	SAMEA9956515	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956515		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747322	PRJEB33611	SAMEA9956514	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956514		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747321	PRJEB33611	SAMEA9956513	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956513		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747320	PRJEB33611	SAMEA9956512	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956512		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747319	PRJEB33611	SAMEA9956511	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956511		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747318	PRJEB33611	SAMEA9956510	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956510		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747317	PRJEB33611	SAMEA9956509	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956509		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747316	PRJEB33611	SAMEA9956508	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956508		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747315	PRJEB33611	SAMEA9956507	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956507		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747314	PRJEB33611	SAMEA9956506	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956506		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747313	PRJEB33611	SAMEA9956505	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956505		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747312	PRJEB33611	SAMEA9956504	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956504		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747311	PRJEB33611	SAMEA9956503	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956503		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747310	PRJEB33611	SAMEA9956502	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956502		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747309	PRJEB33611	SAMEA9956501	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956501		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747308	PRJEB33611	SAMEA9956500	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956500		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747307	PRJEB33611	SAMEA9956499	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956499		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747306	PRJEB33611	SAMEA9956498	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956498		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747305	PRJEB33611	SAMEA9956497	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956497		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747304	PRJEB33611	SAMEA9956496	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956496		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747303	PRJEB33611	SAMEA9956495	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956495		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747302	PRJEB33611	SAMEA9956494	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956494		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747301	PRJEB33611	SAMEA9956493	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956493		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747300	PRJEB33611	SAMEA9956492	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956492		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747299	PRJEB33611	SAMEA9956491	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956491		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747298	PRJEB33611	SAMEA9956490	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956490		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747297	PRJEB33611	SAMEA9956489	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956489		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747296	PRJEB33611	SAMEA9956488	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956488		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747295	PRJEB33611	SAMEA9956487	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956487		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747294	PRJEB33611	SAMEA9956486	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956486		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747293	PRJEB33611	SAMEA9956485	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956485		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747292	PRJEB33611	SAMEA9956484	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956484		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747291	PRJEB33611	SAMEA9956483	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956483		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747290	PRJEB33611	SAMEA9956482	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956482		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747289	PRJEB33611	SAMEA9956481	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956481		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747288	PRJEB33611	SAMEA9956480	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956480		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747287	PRJEB33611	SAMEA9956479	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956479		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747286	PRJEB33611	SAMEA9956478	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956478		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747285	PRJEB33611	SAMEA9956477	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956477		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747284	PRJEB33611	SAMEA9956476	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956476		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747283	PRJEB33611	SAMEA9956475	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956475		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747282	PRJEB33611	SAMEA9956474	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956474		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747281	PRJEB33611	SAMEA9956473	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956473		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747280	PRJEB33611	SAMEA9956472	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956472		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747279	PRJEB33611	SAMEA9956471	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956471		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747278	PRJEB33611	SAMEA9956470	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956470		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747277	PRJEB33611	SAMEA9956469	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956469		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
ERR6747276	PRJEB33611	SAMEA9956468	Europe	Acidic forest soil	Forest soil					needs_metadata_or_OpenLandMap_confirmation	Europe representative; Acidic forest soil	PRJEB33611	SAMEA9956468		missing_location	exclude_non_soil_or_unclear_source	no	external_acidic_soil_project_reads	no	yes	
